Date, Cases, Deaths, Avg Temperatures, Avg Dewpoints, Avg Humidities, Avg Windspeeds, Avg Pressures,
2020-05-01, 19, 170.2, 33.2, 27.1, 11.6, 29.6
2020-05-02, 19, 169.2, 46.5, 46.9, 11.8, 29.7
2020-05-03, 19, 167.6, 46.4, 51.3, 11.3, 29.7
2020-05-04, 19, 169.1, 37.4, 35.5, 6.2, 29.7
2020-05-05, 19, 173.2, 39.2, 32.8, 8.2, 29.7
2020-05-06, 19, 170.5, 42.6, 40.1, 11.6, 29.7
2020-05-07, 20, 174.6, 41.3, 32.3, 4.5, 29.6
2020-05-08, 20, 180.3, 49.1, 37.3, 5.1, 29.5
2020-05-09, 20, 181.8, 48.6, 35.0, 6.5, 29.5
2020-05-10, 20, 177.4, 44.7, 34.6, 7.1, 29.5
2020-05-11, 21, 172.0, 35.6, 30.7, 6.8, 29.6
2020-05-12, 23, 167.0, 43.6, 43.8, 8.8, 29.6
2020-05-13, 25, 165.8, 42.1, 45.6, 10.6, 29.7
2020-05-14, 25, 168.3, 44.8, 45.2, 14.6, 29.7
2020-05-15, 25, 169.0, 48.0, 50.2, 12.0, 29.7
2020-05-16, 25, 173.0, 47.0, 42.3, 6.3, 29.5
2020-05-17, 26, 172.2, 50.5, 49.0, 8.7, 29.5
2020-05-18, 28, 163.0, 51.8, 68.7, 8.2, 29.6
2020-05-19, 28, 162.0, 44.4, 55.0, 8.9, 29.6
2020-05-20, 28, 163.5, 41.7, 48.9, 7.8, 29.7
2020-05-21, 28, 171.5, 47.4, 45.5, 6.7, 29.6
2020-05-22, 28, 171.8, 40.7, 35.4, 11.7, 29.5
2020-05-23, 28, 170.5, 38.6, 34.2, 5.9, 29.5
2020-05-24, 28, 176.5, 41.3, 30.3, 5.8, 29.6
2020-05-25, 28, 183.0, 47.0, 30.8, 5.0, 29.5
2020-05-26, 28, 188.2, 50.3, 28.9, 4.8, 29.5
2020-05-27, 28, 191.0, 53.2, 29.7, 7.4, 29.5
2020-05-28, 29, 189.4, 52.9, 32.1, 7.5, 29.4
2020-05-29, 29, 182.5, 51.0, 35.6, 6.2, 29.4
