Date, Cases, Deaths, Avg Temperatures, Avg Dewpoints, Avg Humidities, Avg Windspeeds, Avg Pressures,
2020-05-20, 7, 070.2, 33.2, 27.1, 11.6, 29.6
2020-05-20, 76, 469.2, 46.5, 46.9, 11.8, 29.7
2020-05-21, 88, 267.6, 46.4, 51.3, 11.3, 29.7
2020-05-21, 9, 069.1, 37.4, 35.5, 6.2, 29.7
2020-05-21, 77, 473.2, 39.2, 32.8, 8.2, 29.7
2020-05-22, 91, 270.5, 42.6, 40.1, 11.6, 29.7
2020-05-22, 10, 074.6, 41.3, 32.3, 4.5, 29.6
2020-05-22, 78, 480.3, 49.1, 37.3, 5.1, 29.5
2020-05-23, 93, 281.8, 48.6, 35.0, 6.5, 29.5
2020-05-23, 10, 077.4, 44.7, 34.6, 7.1, 29.5
2020-05-23, 78, 472.0, 35.6, 30.7, 6.8, 29.6
2020-05-24, 93, 267.0, 43.6, 43.8, 8.8, 29.6
2020-05-24, 13, 065.8, 42.1, 45.6, 10.6, 29.7
2020-05-24, 78, 468.3, 44.8, 45.2, 14.6, 29.7
2020-05-25, 94, 269.0, 48.0, 50.2, 12.0, 29.7
2020-05-25, 13, 073.0, 47.0, 42.3, 6.3, 29.5
2020-05-25, 78, 472.2, 50.5, 49.0, 8.7, 29.5
2020-05-26, 94, 263.0, 51.8, 68.7, 8.2, 29.6
2020-05-26, 13, 062.0, 44.4, 55.0, 8.9, 29.6
2020-05-26, 78, 463.5, 41.7, 48.9, 7.8, 29.7
2020-05-27, 98, 271.5, 47.4, 45.5, 6.7, 29.6
2020-05-27, 15, 071.8, 40.7, 35.4, 11.7, 29.5
2020-05-27, 78, 470.5, 38.6, 34.2, 5.9, 29.5
2020-05-28, 98, 376.5, 41.3, 30.3, 5.8, 29.6
2020-05-28, 16, 083.0, 47.0, 30.8, 5.0, 29.5
2020-05-28, 78, 488.2, 50.3, 28.9, 4.8, 29.5
2020-05-29, 99, 391.0, 53.2, 29.7, 7.4, 29.5
2020-05-29, 16, 089.4, 52.9, 32.1, 7.5, 29.4
2020-05-29, 78, 482.5, 51.0, 35.6, 6.2, 29.4
