Date, Cases, Deaths, Avg Temperatures, Avg Dewpoints, Avg Humidities, Avg Windspeeds, Avg Pressures,
2020-05-28, 27, 067.5, 53.3, 63.1, 8.8, 29.1
2020-05-28, 280, 1566.6, 52.3, 62.4, 6.6, 29.1
2020-05-28, 7933, 28166.9, 51.7, 58.8, 6.1, 29.2
2020-05-28, 3525, 18771.1, 52.0, 53.2, 5.5, 29.1
2020-05-28, 5, 079.0, 40.0, 28.9, 4.1, 29.1
2020-05-28, 1, 080.1, 41.7, 27.0, 3.3, 29.1
2020-05-28, 4, 079.2, 43.3, 29.1, 4.7, 29.0
2020-05-28, 5, 073.7, 52.0, 48.3, 5.2, 29.1
2020-05-28, 290, 1267.6, 57.0, 70.5, 6.1, 29.1
2020-05-28, 2, 063.9, 55.6, 75.6, 6.3, 29.1
2020-05-28, 7, 064.9, 52.1, 64.3, 5.7, 29.1
2020-05-28, 413, 062.7, 49.4, 62.3, 6.5, 29.1
2020-05-28, 4806, 7163.5, 46.0, 54.1, 6.3, 29.1
2020-05-28, 16, 067.4, 48.6, 53.5, 7.0, 29.1
2020-05-29, 23, 068.3, 52.3, 58.2, 7.8, 29.1
2020-05-29, 29, 070.3, 51.1, 52.0, 5.9, 29.0
2020-05-29, 291, 1568.4, 52.8, 58.3, 6.7, 29.1
2020-05-29, 8063, 28763.1, 54.7, 75.4, 8.8, 29.1
2020-05-29, 3571, 19862.1, 44.7, 54.9, 5.6, 29.1
2020-05-29, 7, 064.0, 47.3, 56.7, 6.3, 29.2
2020-05-29, 1, 071.5, 42.9, 41.1, 4.5, 29.1
2020-05-29, 4, 065.7, 52.6, 64.3, 8.1, 29.0
2020-05-29, 5, 065.1, 50.5, 60.1, 7.2, 29.1
2020-05-29, 302, 1268.2, 53.4, 60.7, 4.8, 29.1
2020-05-29, 2, 072.7, 54.5, 55.5, 5.1, 29.1
2020-05-29, 8, 074.1, 54.7, 53.8, 5.5, 29.1
2020-05-29, 413, 071.6, 56.0, 60.0, 6.3, 29.1
2020-05-29, 4994, 7167.3, 56.4, 69.9, 6.8, 29.1
2020-05-29, 18, 064.5, 56.0, 74.4, 6.5, 29.1
